1 5,4301758
2 11,164062
3 15,784912
4 20,595947
5 25,969971
6 31,555908
7 37,110107
8 42,833008
9 48,580811
10 54,381836
11 60,737061
12 67,854004
13 73,554199
14 79,64917
15 85,569824
16 92,241943
17 99,608154
18 108,19214
19 112,4541
20 122,05518
21 125,98999
22 133,13599
23 140,61182
24 149,18799
25 156,15698
26 161,82617
27 168,23389
28 175,03589
29 181,88599
30 187,94507
31 196,04492
32 202,02881
33 210,4519
34 216,98291
35 221,71094
36 229,04102
37 235,83008
38 242,17407
39 257,02612
40 254,98096
41 260,48999
42 267,93896
43 273,57104
44 280,92407
45 285,59106
46 292,5481
47 312,49902
48 308,48389
49 314,86597
50 319,37598
51 324,84204
52 347,18799
53 336,43311
54 344,19409
55 350,97705
56 356,73999
57 362,09302
58 368,573
59 374,75195
60 383,08716
61 387,81616
62 394,05518
63 400,41602
64 407,16309
65 416,62012
66 423,36401
67 430,08496
68 442,99097
69 439,35791
70 447,48999
71 454,54688
72 458,53003
73 474,84009
74 475,39893
75 478,37891
76 488,13696
77 494,09204
78 497,58179
79 504,85205
80 512,73486
81 520,86304
82 526,52417
83 531,57788
84 537,79004
85 552,73291
86 552,39185
87 566,52515
88 563,16797
89 585,61206
90 579,49707
91 595,50195
92 589,95288
93 597,25903
94 628,95996
95 607,61597
96 614,68213
97 621,86694
98 630,77002
99 635,04907
100 641,6731
