1 56,130859
2 111,9209
3 172,85986
4 230,52515
5 288,23486
6 345,89014
7 403,28296
8 461,11914
9 625,13086
10 576,5979
11 634,08521
12 839,96021
13 750,10986
14 807,07495
15 864,78003
16 922,53394
17 979,96802
18 1037,5481
19 1095,114
20 1152,697
21 1211,6589
22 1269,335
23 1326,5669
24 1384,377
25 1440,864
26 1500,8882
27 1556,187
28 1613,916
29 2022,1631
30 1729,2729
31 1790,8501
32 1848,7561
33 1908,2979
34 1964,387
35 2021,791
36 2079,199
37 2137,0989
38 2348,3291
39 2255,0232
40 2310,8831
41 2369,6738
42 2425,8989
43 2485,9819
44 2542,02
45 2599,4502
46 2656,949
47 2720,1509
48 2772,2368
49 2835,2629
50 2886,9539
51 2947,895
52 3007,3562
53 3059,762
54 3121,5281
55 3177,783
56 3237,4031
57 3289,145
58 3358,345
59 3412,199
60 3470,2239
61 3532,522
62 3585,2939
63 3640,9109
64 3707,5142
65 3758,158
66 3811,9612
67 3878,106
68 3942,7771
69 3988,604
70 4077,957
71 4107,2361
72 4158,2319
73 4221,937
74 4278,3809
75 4357,999
76 4403,864
77 4457,8979
78 4516,554
79 4576,0779
80 4632,5969
81 4695,019
82 4763,749
83 4805,9128
84 4879,2332
85 4932,092
86 4979,282
87 5034,792
88 5094,95
89 5155,3521
90 5221,0811
91 5292,7959
92 5334,698
93 5395,1321
94 5456,241
95 5509,302
96 5571,9719
97 5629,7881
98 5676,814
99 5736,479
100 5797,0239
